startIp,endIp,ipVersion,asn,abuser_score,route,descr,country,active,org,domain,abuse,type,created,updated,rir
1.11.0.0,1.11.255.255,4,38091,0 (Very Low),1.11.0.0/16,"HELLONET-AS-KR LG HelloVision Corp., KR",kr,true,LG HelloVision Corp.,lghellovision.net,lghvnoc@LGHelloVision365.onmicrosoft.com,isp,,,KRNIC
1.11.0.0,1.11.7.255,4,18313,0.0002 (Very Low),1.11.0.0/21,"PCN-AS-KR LG HelloVision Corp., KR",kr,true,LG HelloVision Corp.,lghellovision.net,lghvnoc@LGHelloVision365.onmicrosoft.com,isp,,,KRNIC
1.11.8.0,1.11.15.255,4,18318,0.0003 (Very Low),1.11.8.0/21,"SPEEDON-AS-KR LG HelloVision Corp., KR",kr,true,LG HelloVision Corp.,lghellovision.net,lghvnoc@LGHelloVision365.onmicrosoft.com,isp,,,KRNIC
1.11.16.0,1.11.19.255,4,18318,0.0003 (Very Low),1.11.16.0/22,"SPEEDON-AS-KR LG HelloVision Corp., KR",kr,true,LG HelloVision Corp.,lghellovision.net,lghvnoc@LGHelloVision365.onmicrosoft.com,isp,,,KRNIC
1.11.20.0,1.11.23.255,4,38091,0 (Very Low),1.11.20.0/22,"HELLONET-AS-KR LG HelloVision Corp., KR",kr,true,LG HelloVision Corp.,lghellovision.net,lghvnoc@LGHelloVision365.onmicrosoft.com,isp,,,KRNIC
1.11.24.0,1.11.31.255,4,18313,0.0002 (Very Low),1.11.24.0/21,"PCN-AS-KR LG HelloVision Corp., KR",kr,true,LG HelloVision Corp.,lghellovision.net,lghvnoc@LGHelloVision365.onmicrosoft.com,isp,,,KRNIC
1.11.32.0,1.11.39.255,4,17598,0.0007 (Low),1.11.32.0/21,"YBNTV-AS-KR LG HelloVision Corp., KR",kr,true,LG HelloVision Corp.,lghellovision.net,lghvnoc@LGHelloVision365.onmicrosoft.com,isp,,,KRNIC
1.11.40.0,1.11.47.255,4,18313,0.0002 (Very Low),1.11.40.0/21,"PCN-AS-KR LG HelloVision Corp., KR",kr,true,LG HelloVision Corp.,lghellovision.net,lghvnoc@LGHelloVision365.onmicrosoft.com,isp,,,KRNIC
1.11.48.0,1.11.48.255,4,17598,0.0007 (Low),1.11.48.0/24,"YBNTV-AS-KR LG HelloVision Corp., KR",kr,true,LG HelloVision Corp.,lghellovision.net,lghvnoc@LGHelloVision365.onmicrosoft.com,isp,,,KRNIC
1.11.49.0,1.11.49.255,4,9770,0.0006 (Low),1.11.49.0/24,"SPEEDONSTV-AS-KR LG HelloVision Corp., KR",kr,true,LG HelloVision Corp.,lghellovision.net,lghvnoc@LGHelloVision365.onmicrosoft.com,isp,,,KRNIC
1.11.50.0,1.11.50.255,4,9770,0.0006 (Low),1.11.50.0/24,"SPEEDONSTV-AS-KR LG HelloVision Corp., KR",kr,true,LG HelloVision Corp.,lghellovision.net,lghvnoc@LGHelloVision365.onmicrosoft.com,isp,,,KRNIC
1.11.51.0,1.11.51.255,4,9770,0.0006 (Low),1.11.51.0/24,"SPEEDONSTV-AS-KR LG HelloVision Corp., KR",kr,true,LG HelloVision Corp.,lghellovision.net,lghvnoc@LGHelloVision365.onmicrosoft.com,isp,,,KRNIC
1.11.52.0,1.11.52.255,4,9770,0.0006 (Low),1.11.52.0/24,"SPEEDONSTV-AS-KR LG HelloVision Corp., KR",kr,true,LG HelloVision Corp.,lghellovision.net,lghvnoc@LGHelloVision365.onmicrosoft.com,isp,,,KRNIC
1.11.53.0,1.11.53.255,4,9770,0.0006 (Low),1.11.53.0/24,"SPEEDONSTV-AS-KR LG HelloVision Corp., KR",kr,true,LG HelloVision Corp.,lghellovision.net,lghvnoc@LGHelloVision365.onmicrosoft.com,isp,,,KRNIC
1.11.54.0,1.11.54.255,4,9770,0.0006 (Low),1.11.54.0/24,"SPEEDONSTV-AS-KR LG HelloVision Corp., KR",kr,true,LG HelloVision Corp.,lghellovision.net,lghvnoc@LGHelloVision365.onmicrosoft.com,isp,,,KRNIC
1.11.55.0,1.11.55.255,4,9770,0.0006 (Low),1.11.55.0/24,"SPEEDONSTV-AS-KR LG HelloVision Corp., KR",kr,true,LG HelloVision Corp.,lghellovision.net,lghvnoc@LGHelloVision365.onmicrosoft.com,isp,,,KRNIC
1.11.56.0,1.11.63.255,4,18313,0.0002 (Very Low),1.11.56.0/21,"PCN-AS-KR LG HelloVision Corp., KR",kr,true,LG HelloVision Corp.,lghellovision.net,lghvnoc@LGHelloVision365.onmicrosoft.com,isp,,,KRNIC
1.11.64.0,1.11.71.255,4,38091,0 (Very Low),1.11.64.0/21,"HELLONET-AS-KR LG HelloVision Corp., KR",kr,true,LG HelloVision Corp.,lghellovision.net,lghvnoc@LGHelloVision365.onmicrosoft.com,isp,,,KRNIC
1.11.71.0,1.11.71.255,4,38091,0 (Very Low),1.11.71.0/24,"HELLONET-AS-KR LG HelloVision Corp., KR",kr,true,LG HelloVision Corp.,lghellovision.net,lghvnoc@LGHelloVision365.onmicrosoft.com,isp,,,KRNIC
1.11.72.0,1.11.79.255,4,38091,0 (Very Low),1.11.72.0/21,"HELLONET-AS-KR LG HelloVision Corp., KR",kr,true,LG HelloVision Corp.,lghellovision.net,lghvnoc@LGHelloVision365.onmicrosoft.com,isp,,,KRNIC
1.11.80.0,1.11.87.255,4,38091,0 (Very Low),1.11.80.0/21,"HELLONET-AS-KR LG HelloVision Corp., KR",kr,true,LG HelloVision Corp.,lghellovision.net,lghvnoc@LGHelloVision365.onmicrosoft.com,isp,,,KRNIC
1.11.82.0,1.11.82.255,4,38091,0 (Very Low),1.11.82.0/24,"HELLONET-AS-KR LG HelloVision Corp., KR",kr,true,LG HelloVision Corp.,lghellovision.net,lghvnoc@LGHelloVision365.onmicrosoft.com,isp,,,KRNIC
1.11.88.0,1.11.95.255,4,38091,0 (Very Low),1.11.88.0/21,"HELLONET-AS-KR LG HelloVision Corp., KR",kr,true,LG HelloVision Corp.,lghellovision.net,lghvnoc@LGHelloVision365.onmicrosoft.com,isp,,,KRNIC
1.11.92.0,1.11.93.255,4,45996,0.0003 (Very Low),1.11.92.0/23,"DAOU-AS-KR DAOU TECHNOLOGY, KR",kr,true,DAOU TECHNOLOGY,daou.co.kr,idc_sales@daou.co.kr,business,,,KRNIC
1.11.94.0,1.11.94.255,4,45996,0.0003 (Very Low),1.11.94.0/24,"DAOU-AS-KR DAOU TECHNOLOGY, KR",kr,true,DAOU TECHNOLOGY,daou.co.kr,idc_sales@daou.co.kr,business,,,KRNIC
1.11.96.0,1.11.99.255,4,38669,0.0005 (Very Low),1.11.96.0/22,"CNBTV-AS-KR LG HelloVision Corp., KR",kr,true,LG HelloVision Corp.,lghellovision.net,lghvnoc@LGHelloVision365.onmicrosoft.com,isp,,,KRNIC
1.11.100.0,1.11.103.255,4,38669,0.0005 (Very Low),1.11.100.0/22,"CNBTV-AS-KR LG HelloVision Corp., KR",kr,true,LG HelloVision Corp.,lghellovision.net,lghvnoc@LGHelloVision365.onmicrosoft.com,isp,,,KRNIC
1.11.104.0,1.11.107.255,4,38669,0.0005 (Very Low),1.11.104.0/22,"CNBTV-AS-KR LG HelloVision Corp., KR",kr,true,LG HelloVision Corp.,lghellovision.net,lghvnoc@LGHelloVision365.onmicrosoft.com,isp,,,KRNIC
1.11.108.0,1.11.111.255,4,38669,0.0005 (Very Low),1.11.108.0/22,"CNBTV-AS-KR LG HelloVision Corp., KR",kr,true,LG HelloVision Corp.,lghellovision.net,lghvnoc@LGHelloVision365.onmicrosoft.com,isp,,,KRNIC
1.11.112.0,1.11.115.255,4,38669,0.0005 (Very Low),1.11.112.0/22,"CNBTV-AS-KR LG HelloVision Corp., KR",kr,true,LG HelloVision Corp.,lghellovision.net,lghvnoc@LGHelloVision365.onmicrosoft.com,isp,,,KRNIC
1.11.116.0,1.11.119.255,4,38669,0.0005 (Very Low),1.11.116.0/22,"CNBTV-AS-KR LG HelloVision Corp., KR",kr,true,LG HelloVision Corp.,lghellovision.net,lghvnoc@LGHelloVision365.onmicrosoft.com,isp,,,KRNIC
1.11.120.0,1.11.123.255,4,38669,0.0005 (Very Low),1.11.120.0/22,"CNBTV-AS-KR LG HelloVision Corp., KR",kr,true,LG HelloVision Corp.,lghellovision.net,lghvnoc@LGHelloVision365.onmicrosoft.com,isp,,,KRNIC
1.11.124.0,1.11.127.255,4,38669,0.0005 (Very Low),1.11.124.0/22,"CNBTV-AS-KR LG HelloVision Corp., KR",kr,true,LG HelloVision Corp.,lghellovision.net,lghvnoc@LGHelloVision365.onmicrosoft.com,isp,,,KRNIC
1.11.128.0,1.11.255.255,4,17839,0.0005 (Very Low),1.11.128.0/17,"DREAMPLUS-AS-KR LG HelloVision Corp., KR",kr,true,LG HelloVision Corp.,lghellovision.net,lghvnoc@LGHelloVision365.onmicrosoft.com,isp,,,KRNIC
1.11.230.0,1.11.230.255,4,17839,0.0005 (Very Low),1.11.230.0/24,"DREAMPLUS-AS-KR LG HelloVision Corp., KR",kr,true,LG HelloVision Corp.,lghellovision.net,lghvnoc@LGHelloVision365.onmicrosoft.com,isp,,,KRNIC
1.11.231.0,1.11.231.255,4,17839,0.0005 (Very Low),1.11.231.0/24,"DREAMPLUS-AS-KR LG HelloVision Corp., KR",kr,true,LG HelloVision Corp.,lghellovision.net,lghvnoc@LGHelloVision365.onmicrosoft.com,isp,,,KRNIC
1.12.0.0,1.15.255.255,4,45090,0.0011 (Low),1.12.0.0/14,"TENCENT-NET-AP Shenzhen Tencent Computer Systems Company Limited, CN",cn,true,Shenzhen Tencent Computer Systems Company Limited,tencent.com,tencent_noc@tencent.com,business,,2021-10-27,APNIC
1.12.0.0,1.12.63.255,4,45090,0.0011 (Low),1.12.0.0/18,"TENCENT-NET-AP Shenzhen Tencent Computer Systems Company Limited, CN",cn,true,Shenzhen Tencent Computer Systems Company Limited,tencent.com,tencent_noc@tencent.com,business,,2021-10-27,APNIC
1.12.0.0,1.12.15.255,4,132203,0.0036 (Low),1.12.0.0/20,"TENCENT-NET-AP-CN Tencent Building, Kejizhongyi Avenue, CN",cn,true,Shenzhen Tencent Computer Systems Company Limited,tencent.com,qcloud_net_duty@tencent.com,business,,2020-07-22,APNIC
1.12.14.0,1.12.15.255,4,132203,0.0036 (Low),1.12.14.0/23,"TENCENT-NET-AP-CN Tencent Building, Kejizhongyi Avenue, CN",cn,true,Shenzhen Tencent Computer Systems Company Limited,tencent.com,qcloud_net_duty@tencent.com,business,,2020-07-22,APNIC
1.12.34.0,1.12.35.255,4,132203,0.0036 (Low),1.12.34.0/23,"TENCENT-NET-AP-CN Tencent Building, Kejizhongyi Avenue, CN",cn,true,Shenzhen Tencent Computer Systems Company Limited,tencent.com,qcloud_net_duty@tencent.com,business,,2020-07-22,APNIC
1.12.64.0,1.12.127.255,4,45090,0.0011 (Low),1.12.64.0/18,"TENCENT-NET-AP Shenzhen Tencent Computer Systems Company Limited, CN",cn,true,Shenzhen Tencent Computer Systems Company Limited,tencent.com,tencent_noc@tencent.com,business,,2021-10-27,APNIC
1.12.128.0,1.12.191.255,4,45090,0.0011 (Low),1.12.128.0/18,"TENCENT-NET-AP Shenzhen Tencent Computer Systems Company Limited, CN",cn,true,Shenzhen Tencent Computer Systems Company Limited,tencent.com,tencent_noc@tencent.com,business,,2021-10-27,APNIC
1.12.192.0,1.12.255.255,4,45090,0.0011 (Low),1.12.192.0/18,"TENCENT-NET-AP Shenzhen Tencent Computer Systems Company Limited, CN",cn,true,Shenzhen Tencent Computer Systems Company Limited,tencent.com,tencent_noc@tencent.com,business,,2021-10-27,APNIC
1.13.0.0,1.13.63.255,4,45090,0.0011 (Low),1.13.0.0/18,"TENCENT-NET-AP Shenzhen Tencent Computer Systems Company Limited, CN",cn,true,Shenzhen Tencent Computer Systems Company Limited,tencent.com,tencent_noc@tencent.com,business,,2021-10-27,APNIC
1.13.64.0,1.13.127.255,4,45090,0.0011 (Low),1.13.64.0/18,"TENCENT-NET-AP Shenzhen Tencent Computer Systems Company Limited, CN",cn,true,Shenzhen Tencent Computer Systems Company Limited,tencent.com,tencent_noc@tencent.com,business,,2021-10-27,APNIC
1.13.128.0,1.13.191.255,4,45090,0.0011 (Low),1.13.128.0/18,"TENCENT-NET-AP Shenzhen Tencent Computer Systems Company Limited, CN",cn,true,Shenzhen Tencent Computer Systems Company Limited,tencent.com,tencent_noc@tencent.com,business,,2021-10-27,APNIC
1.13.192.0,1.13.255.255,4,45090,0.0011 (Low),1.13.192.0/18,"TENCENT-NET-AP Shenzhen Tencent Computer Systems Company Limited, CN",cn,true,Shenzhen Tencent Computer Systems Company Limited,tencent.com,tencent_noc@tencent.com,business,,2021-10-27,APNIC
1.14.0.0,1.14.63.255,4,45090,0.0011 (Low),1.14.0.0/18,"TENCENT-NET-AP Shenzhen Tencent Computer Systems Company Limited, CN",cn,true,Shenzhen Tencent Computer Systems Company Limited,tencent.com,tencent_noc@tencent.com,business,,2021-10-27,APNIC
1.14.64.0,1.14.127.255,4,45090,0.0011 (Low),1.14.64.0/18,"TENCENT-NET-AP Shenzhen Tencent Computer Systems Company Limited, CN",cn,true,Shenzhen Tencent Computer Systems Company Limited,tencent.com,tencent_noc@tencent.com,business,,2021-10-27,APNIC
1.14.128.0,1.14.191.255,4,45090,0.0011 (Low),1.14.128.0/18,"TENCENT-NET-AP Shenzhen Tencent Computer Systems Company Limited, CN",cn,true,Shenzhen Tencent Computer Systems Company Limited,tencent.com,tencent_noc@tencent.com,business,,2021-10-27,APNIC
1.14.192.0,1.14.255.255,4,45090,0.0011 (Low),1.14.192.0/18,"TENCENT-NET-AP Shenzhen Tencent Computer Systems Company Limited, CN",cn,true,Shenzhen Tencent Computer Systems Company Limited,tencent.com,tencent_noc@tencent.com,business,,2021-10-27,APNIC
1.15.0.0,1.15.63.255,4,45090,0.0011 (Low),1.15.0.0/18,"TENCENT-NET-AP Shenzhen Tencent Computer Systems Company Limited, CN",cn,true,Shenzhen Tencent Computer Systems Company Limited,tencent.com,tencent_noc@tencent.com,business,,2021-10-27,APNIC
1.15.64.0,1.15.127.255,4,45090,0.0011 (Low),1.15.64.0/18,"TENCENT-NET-AP Shenzhen Tencent Computer Systems Company Limited, CN",cn,true,Shenzhen Tencent Computer Systems Company Limited,tencent.com,tencent_noc@tencent.com,business,,2021-10-27,APNIC
1.15.128.0,1.15.191.255,4,45090,0.0011 (Low),1.15.128.0/18,"TENCENT-NET-AP Shenzhen Tencent Computer Systems Company Limited, CN",cn,true,Shenzhen Tencent Computer Systems Company Limited,tencent.com,tencent_noc@tencent.com,business,,2021-10-27,APNIC
1.15.192.0,1.15.255.255,4,45090,0.0011 (Low),1.15.192.0/18,"TENCENT-NET-AP Shenzhen Tencent Computer Systems Company Limited, CN",cn,true,Shenzhen Tencent Computer Systems Company Limited,tencent.com,tencent_noc@tencent.com,business,,2021-10-27,APNIC
1.16.0.0,1.16.63.255,4,45996,0.0003 (Very Low),1.16.0.0/18,"DAOU-AS-KR DAOU TECHNOLOGY, KR",kr,true,DAOU TECHNOLOGY,daou.co.kr,idc_sales@daou.co.kr,business,,,KRNIC
1.18.116.0,1.18.116.255,4,131098,0.001 (Low),1.18.116.0/24,"BDNSKR-AS-KR Korea Internet Security Agency, KR",kr,true,Korea Internet Security Agency,www.kisa.or.kr,hostmaster@nic.or.kr,government,,,KRNIC
1.18.118.0,1.18.118.255,4,131099,0.001 (Low),1.18.118.0/24,"CDNSKR-AS-KR Korea Internet Security Agency, KR",kr,true,Korea Internet Security Agency,www.kisa.or.kr,hostmaster@nic.or.kr,government,,,KRNIC
1.18.119.0,1.18.119.255,4,131100,0.0007 (Low),1.18.119.0/24,"FDNSKR-AS-KR Korea Internet Security Agency, KR",kr,true,Korea Internet Security Agency,www.kisa.or.kr,hostmaster@nic.or.kr,government,,,KRNIC
1.18.123.0,1.18.123.255,4,23599,0 (Very Low),1.18.123.0/24,"DDNSKR-KR Korea Internet Security Agency, KR",kr,true,Korea Internet Security Agency,www.kisa.or.kr,hostmaster@nic.or.kr,government,,,KRNIC
1.18.125.0,1.18.125.255,4,23599,0 (Very Low),1.18.125.0/24,"DDNSKR-KR Korea Internet Security Agency, KR",kr,true,Korea Internet Security Agency,www.kisa.or.kr,hostmaster@nic.or.kr,government,,,KRNIC
1.18.126.0,1.18.126.255,4,23599,0 (Very Low),1.18.126.0/24,"DDNSKR-KR Korea Internet Security Agency, KR",kr,true,Korea Internet Security Agency,www.kisa.or.kr,hostmaster@nic.or.kr,government,,,KRNIC
1.18.127.0,1.18.127.255,4,23596,0 (Very Low),1.18.127.0/24,"EDNSKR-KR Korea Internet Security Agency, KR",kr,true,Korea Internet Security Agency,www.kisa.or.kr,hostmaster@nic.or.kr,government,,,KRNIC
1.18.128.0,1.18.128.255,4,23596,0 (Very Low),1.18.128.0/24,"EDNSKR-KR Korea Internet Security Agency, KR",kr,true,Korea Internet Security Agency,www.kisa.or.kr,hostmaster@nic.or.kr,government,,,KRNIC
1.18.129.0,1.18.129.255,4,23596,0 (Very Low),1.18.129.0/24,"EDNSKR-KR Korea Internet Security Agency, KR",kr,true,Korea Internet Security Agency,www.kisa.or.kr,hostmaster@nic.or.kr,government,,,KRNIC
1.18.130.0,1.18.130.255,4,23596,0 (Very Low),1.18.130.0/24,"EDNSKR-KR Korea Internet Security Agency, KR",kr,true,Korea Internet Security Agency,www.kisa.or.kr,hostmaster@nic.or.kr,government,,,KRNIC
1.18.132.0,1.18.132.255,4,23600,0.0005 (Very Low),1.18.132.0/24,"GDNSKR-KR Korea Internet Security Agency, KR",kr,true,Korea Internet Security Agency,www.kisa.or.kr,hostmaster@nic.or.kr,government,,,KRNIC
1.18.133.0,1.18.133.255,4,23600,0.0005 (Very Low),1.18.133.0/24,"GDNSKR-KR Korea Internet Security Agency, KR",kr,true,Korea Internet Security Agency,www.kisa.or.kr,hostmaster@nic.or.kr,government,,,KRNIC
1.18.134.0,1.18.134.255,4,23600,0.0005 (Very Low),1.18.134.0/24,"GDNSKR-KR Korea Internet Security Agency, KR",kr,true,Korea Internet Security Agency,www.kisa.or.kr,hostmaster@nic.or.kr,government,,,KRNIC
1.20.0.0,1.20.255.255,4,23969,0.0023 (Low),1.20.0.0/16,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.20.0.0,1.20.0.255,4,56120,0 (Very Low),1.20.0.0/24,"TOT-MOBILE-AS-AP TOT Public Company Limited, TH",th,true,TOT Mobile Co LTD,ntplc.co.th,abuse@totidc.net,isp,,2021-01-18,APNIC
1.20.1.0,1.20.1.255,4,56120,0 (Very Low),1.20.1.0/24,"TOT-MOBILE-AS-AP TOT Public Company Limited, TH",th,true,TOT Mobile Co LTD,ntplc.co.th,abuse@totidc.net,isp,,2021-01-18,APNIC
1.20.2.0,1.20.2.255,4,56120,0 (Very Low),1.20.2.0/24,"TOT-MOBILE-AS-AP TOT Public Company Limited, TH",th,true,TOT Mobile Co LTD,ntplc.co.th,abuse@totidc.net,isp,,2021-01-18,APNIC
1.20.3.0,1.20.3.255,4,56120,0 (Very Low),1.20.3.0/24,"TOT-MOBILE-AS-AP TOT Public Company Limited, TH",th,true,TOT Mobile Co LTD,ntplc.co.th,abuse@totidc.net,isp,,2021-01-18,APNIC
1.20.4.0,1.20.7.255,4,56120,0 (Very Low),1.20.4.0/22,"TOT-MOBILE-AS-AP TOT Public Company Limited, TH",th,true,TOT Mobile Co LTD,ntplc.co.th,abuse@totidc.net,isp,,2021-01-18,APNIC
1.20.8.0,1.20.15.255,4,56120,0 (Very Low),1.20.8.0/21,"TOT-MOBILE-AS-AP TOT Public Company Limited, TH",th,true,TOT Mobile Co LTD,ntplc.co.th,abuse@totidc.net,isp,,2021-01-18,APNIC
1.20.16.0,1.20.31.255,4,56120,0 (Very Low),1.20.16.0/20,"TOT-MOBILE-AS-AP TOT Public Company Limited, TH",th,true,TOT Mobile Co LTD,ntplc.co.th,abuse@totidc.net,isp,,2021-01-18,APNIC
1.20.32.0,1.20.47.255,4,56120,0 (Very Low),1.20.32.0/20,"TOT-MOBILE-AS-AP TOT Public Company Limited, TH",th,true,TOT Mobile Co LTD,ntplc.co.th,abuse@totidc.net,isp,,2021-01-18,APNIC
1.20.48.0,1.20.55.255,4,56120,0 (Very Low),1.20.48.0/21,"TOT-MOBILE-AS-AP TOT Public Company Limited, TH",th,true,TOT Mobile Co LTD,ntplc.co.th,abuse@totidc.net,isp,,2021-01-18,APNIC
1.20.56.0,1.20.59.255,4,56120,0 (Very Low),1.20.56.0/22,"TOT-MOBILE-AS-AP TOT Public Company Limited, TH",th,true,TOT Mobile Co LTD,ntplc.co.th,abuse@totidc.net,isp,,2021-01-18,APNIC
1.20.60.0,1.20.60.255,4,56120,0 (Very Low),1.20.60.0/24,"TOT-MOBILE-AS-AP TOT Public Company Limited, TH",th,true,TOT Mobile Co LTD,ntplc.co.th,abuse@totidc.net,isp,,2021-01-18,APNIC
1.20.61.0,1.20.61.255,4,56120,0 (Very Low),1.20.61.0/24,"TOT-MOBILE-AS-AP TOT Public Company Limited, TH",th,true,TOT Mobile Co LTD,ntplc.co.th,abuse@totidc.net,isp,,2021-01-18,APNIC
1.20.62.0,1.20.62.255,4,56120,0 (Very Low),1.20.62.0/24,"TOT-MOBILE-AS-AP TOT Public Company Limited, TH",th,true,TOT Mobile Co LTD,ntplc.co.th,abuse@totidc.net,isp,,2021-01-18,APNIC
1.20.63.0,1.20.63.255,4,56120,0 (Very Low),1.20.63.0/24,"TOT-MOBILE-AS-AP TOT Public Company Limited, TH",th,true,TOT Mobile Co LTD,ntplc.co.th,abuse@totidc.net,isp,,2021-01-18,APNIC
1.20.64.0,1.20.64.255,4,56120,0 (Very Low),1.20.64.0/24,"TOT-MOBILE-AS-AP TOT Public Company Limited, TH",th,true,TOT Mobile Co LTD,ntplc.co.th,abuse@totidc.net,isp,,2021-01-18,APNIC
1.20.65.0,1.20.65.255,4,56120,0 (Very Low),1.20.65.0/24,"TOT-MOBILE-AS-AP TOT Public Company Limited, TH",th,true,TOT Mobile Co LTD,ntplc.co.th,abuse@totidc.net,isp,,2021-01-18,APNIC
1.20.66.0,1.20.66.255,4,56120,0 (Very Low),1.20.66.0/24,"TOT-MOBILE-AS-AP TOT Public Company Limited, TH",th,true,TOT Mobile Co LTD,ntplc.co.th,abuse@totidc.net,isp,,2021-01-18,APNIC
1.20.80.0,1.20.80.255,4,23969,0.0023 (Low),1.20.80.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.20.81.0,1.20.81.255,4,23969,0.0023 (Low),1.20.81.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.20.82.0,1.20.82.255,4,23969,0.0023 (Low),1.20.82.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.20.83.0,1.20.83.255,4,23969,0.0023 (Low),1.20.83.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.20.84.0,1.20.84.255,4,23969,0.0023 (Low),1.20.84.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.20.85.0,1.20.85.255,4,23969,0.0023 (Low),1.20.85.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.20.88.0,1.20.88.255,4,23969,0.0023 (Low),1.20.88.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.20.89.0,1.20.89.255,4,23969,0.0023 (Low),1.20.89.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.20.90.0,1.20.90.255,4,23969,0.0023 (Low),1.20.90.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.20.91.0,1.20.91.255,4,23969,0.0023 (Low),1.20.91.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.20.92.0,1.20.92.255,4,23969,0.0023 (Low),1.20.92.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.20.93.0,1.20.93.255,4,23969,0.0023 (Low),1.20.93.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.20.94.0,1.20.94.255,4,23969,0.0023 (Low),1.20.94.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.20.95.0,1.20.95.255,4,23969,0.0023 (Low),1.20.95.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.20.96.0,1.20.99.255,4,23969,0.0023 (Low),1.20.96.0/22,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.20.96.0,1.20.96.255,4,23969,0.0023 (Low),1.20.96.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.20.97.0,1.20.97.255,4,23969,0.0023 (Low),1.20.97.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.20.98.0,1.20.98.255,4,23969,0.0023 (Low),1.20.98.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.20.99.0,1.20.99.255,4,23969,0.0023 (Low),1.20.99.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.20.100.0,1.20.103.255,4,23969,0.0023 (Low),1.20.100.0/22,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.20.100.0,1.20.100.255,4,23969,0.0023 (Low),1.20.100.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.20.101.0,1.20.101.255,4,23969,0.0023 (Low),1.20.101.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.20.102.0,1.20.102.255,4,23969,0.0023 (Low),1.20.102.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
1.20.103.0,1.20.103.255,4,23969,0.0023 (Low),1.20.103.0/24,"TOT-NET TOT Public Company Limited, TH",th,true,TOT Public Company Limited,tot.co.th,abuse@totisp.net,isp,,2020-07-09,APNIC
